EventID,Evlat,Evlon,Depth,Mag,Wt_M,Ranef_PGA,Ranef_PGV
2008-04-12T01:27:00,27.913,37.055,27.48,4.21,0.00373134328358209,-0.327645212208343,-0.173078943461123
2008-05-01T15:10:00,27.835,36.797,4.15,3.25,0.000522739153162572,-0.212111210281692,-0.208954172983564
2008-11-02T06:19:00,27.861,36.923,8.88,3.09,0.000522739153162572,-0.0759790625241239,0.065032710048695
2008-11-16T09:56:00,27.837,36.912,10.79,3.56,0.0016366612111293,-0.326983657006831,-0.257843926697212
2008-11-18T09:10:00,27.857,36.887,12.89,4.04,0.00373134328358209,-0.621718219335628,-0.964294328686104
2008-11-20T09:21:00,27.86,36.906,12.27,3.06,0.000522739153162572,-0.283737002579134,0.148084758504753
2008-12-20T02:21:00,15.942,43.188,8.34,3.65,0.0016366612111293,-0.918200903165851,-0.94734056521095
2009-01-05T07:24:00,27.854,36.903,11.25,3.2,0.000522739153162572,-0.163187676593431,-0.0263622172650773
2009-01-26T12:06:00,27.805,36.928,9.87,3.55,0.0016366612111293,-0.623811334569725,-0.571777179540846
2009-01-26T12:14:00,27.842,36.909,10.51,3.54,0.0016366612111293,-0.834262398658571,-0.928279255921178
2009-05-13T00:40:00,25.131,37.729,4.99,3.33,0.000522739153162572,-0.247456506942643,-0.487059392179077
2009-05-13T01:46:00,25.14,37.723,5.05,3.12,0.000522739153162572,1.0983914697221,1.05729831966626
2009-05-13T02:16:00,25.194,37.756,8.8,3.14,0.000522739153162572,0.183725012809699,0.104470338696815
2009-05-13T17:37:00,25.206,37.762,8.23,3.09,0.000522739153162572,0.633866185292074,0.504359046252263
2009-05-13T18:04:00,25.223,37.782,9.83,3.2,0.000522739153162572,0.152879199295775,0.0812957638133349
2009-05-13T19:14:00,25.232,37.786,8.43,3.67,0.0016366612111293,0.564400864858716,0.352303459614178
2009-05-13T19:50:00,25.217,37.771,11.15,3.02,0.000522739153162572,0.445123682609771,0.375729780744668
2009-05-13T23:03:00,25.215,37.776,8.91,4.25,0.00373134328358209,0.169717973766316,0.0495149017177812
2009-05-14T02:28:00,25.203,37.775,7.72,3.09,0.000522739153162572,0.286024333359332,0.160231525995467
2009-05-14T03:10:00,25.215,37.771,7.8,3,0.000522739153162572,0.595332656567443,0.622392781642621
2009-05-14T04:37:00,25.221,37.772,8.6,3.71,0.0016366612111293,-0.0728321584356053,-0.245839002795702
2009-05-14T05:31:00,25.223,37.771,9.41,3.12,0.000522739153162572,-0.111174208865518,-0.237425246543538
2009-05-14T06:39:00,25.221,37.772,9.04,3,0.000522739153162572,-0.461793402758682,-0.544995623197296
2009-05-14T07:54:00,25.214,37.774,8.58,3.08,0.000522739153162572,0.425452630451793,0.454455805796014
2009-05-14T07:59:00,25.223,37.774,8.33,3.5,0.0016366612111293,-0.358751203239412,-0.177056416628138
2009-05-14T08:28:00,25.224,37.771,8.89,3.42,0.000522739153162572,0.954331077130967,1.15055014656846
2009-05-14T10:55:00,25.22,37.772,9.24,3.03,0.000522739153162572,0.561699917022356,0.494657777187581
2009-05-14T11:43:00,25.23,37.776,9.76,3.13,0.000522739153162572,0.338419043503226,0.24965835774696
2009-05-14T12:44:00,25.205,37.778,10.34,3.53,0.0016366612111293,0.25800215278358,0.0260157935185587
2009-05-14T16:32:00,25.227,37.758,9.26,3.23,0.000522739153162572,-0.380906723580037,-0.418034666002748
2009-05-14T17:14:00,25.223,37.77,9.11,3.54,0.0016366612111293,-0.562607760917603,-0.798585663560473
2009-05-14T20:01:00,25.211,37.773,9.49,3.11,0.000522739153162572,0.303624234931917,0.196523217570923
2009-05-14T21:17:00,25.22,37.771,9.23,3.24,0.000522739153162572,-0.311720631717572,-0.393550089394545
2009-05-14T21:41:00,25.22,37.772,9.97,3.14,0.000522739153162572,0.329503631665743,0.233019314622366
2009-05-14T23:23:00,25.221,37.768,10.58,3.54,0.0016366612111293,0.467953410069825,0.283348947610423
2009-05-15T02:50:00,25.221,37.772,9.48,3.27,0.000522739153162572,0.486664356375596,0.361342328045688
2009-05-15T03:56:00,25.219,37.767,7.99,3.12,0.000522739153162572,0.901233055004723,0.864973504968
2009-05-15T05:40:00,25.223,37.748,7.39,3.1,0.000522739153162572,0.811330631210048,0.784390727909
2009-05-15T07:36:00,25.22,37.761,10.26,3.04,0.000522739153162572,0.609652428984645,0.647922023284531
2009-05-15T08:11:00,25.225,37.772,9.47,3.16,0.000522739153162572,-0.404285019230776,-0.513700304950983
2009-05-15T09:29:00,25.244,37.802,9.65,3.24,0.000522739153162572,0.617646475896138,0.546240547506958
2009-05-15T10:08:00,25.19,37.728,14.02,3.08,0.000522739153162572,0.990259517621071,1.14120523180417
2009-05-15T10:25:00,25.237,37.778,10.92,3.59,0.0016366612111293,1.25836477385547,1.2746310234601
2009-05-15T11:16:00,25.22,37.752,7.55,3.14,0.000522739153162572,0.163955439943185,0.183404457543357
2009-05-15T11:37:00,25.225,37.754,7.3,3.3,0.000522739153162572,0.484667770626549,0.479461622813198
2009-05-15T12:33:00,25.22,37.77,10.72,3.15,0.000522739153162572,-0.0912943570825157,-0.142048456517488
2009-05-15T13:06:00,25.226,37.76,8.16,3.2,0.000522739153162572,0.627469867837111,0.750379695332403
2009-05-15T14:47:00,25.225,37.769,9.66,3.54,0.0016366612111293,0.346971524066318,0.165168879322957
2009-05-15T16:21:00,25.198,37.767,9.8,3.04,0.000522739153162572,-0.51515315235981,-0.55116437889343
2009-05-15T16:48:00,25.199,37.766,9.49,3.04,0.000522739153162572,-0.653349426355405,-0.648029006204271
2009-05-15T17:05:00,25.212,37.771,9.36,3.21,0.000522739153162572,0.331299830772098,0.204099931135197
2009-05-15T17:30:00,25.22,37.771,11.38,3.12,0.000522739153162572,0.237553953218123,0.131541405678075
2009-05-15T20:05:00,25.226,37.773,7.91,3.2,0.000522739153162572,0.293194574210087,0.377675103243508
2009-05-15T21:27:00,25.226,37.776,7.2,3.29,0.000522739153162572,-0.0468252636202395,0.0602867404996194
2009-05-16T01:43:00,25.223,37.77,8.32,3.36,0.000522739153162572,0.221002590852335,0.301728165568329
2009-05-16T05:13:00,25.195,37.776,9.18,3.13,0.000522739153162572,0.0553463815369348,-0.161453111776397
2009-05-16T07:53:00,25.265,37.758,7.98,3.29,0.000522739153162572,0.134918453106355,0.11251484277976
2009-05-16T12:56:00,25.213,37.775,9.73,3.08,0.000522739153162572,-0.122112796641303,-0.279570556379842
2009-05-16T13:28:00,25.213,37.776,10.13,3.05,0.000522739153162572,-0.159905603043373,-0.12683520851267
2009-05-16T15:29:00,25.204,37.772,10.83,4.23,0.00373134328358209,0.340603543159699,0.0219215986644221
2009-05-16T17:12:00,25.226,37.761,7.7,3.15,0.000522739153162572,-0.175235834252122,-0.237601264651233
2009-05-16T17:55:00,25.176,37.766,5.35,3.1,0.000522739153162572,0.617816049709062,0.914379874493035
2009-05-16T19:32:00,25.277,37.759,8.53,3.2,0.000522739153162572,0.0505576150368947,-0.00870074235018415
2009-05-16T21:47:00,25.197,37.781,9.13,3.25,0.000522739153162572,-0.0464919510115406,-0.232117882141282
2009-05-16T22:17:00,25.203,37.779,8.62,3.22,0.000522739153162572,0.0727504723836157,-0.23184650873744
2009-05-16T22:48:00,25.212,37.779,10.03,3.19,0.000522739153162572,-0.225737397476152,-0.480081002803741
2009-05-17T00:16:00,25.2,37.779,8.47,3.01,0.000522739153162572,0.682886746145365,0.574522950102579
2009-05-17T01:41:00,25.209,37.776,9.63,3.09,0.000522739153162572,-0.0648011847714536,-0.0735430347066403
2009-05-17T02:06:00,25.212,37.777,9.76,3.33,0.000522739153162572,0.0266930712444492,-0.2062033073129
2009-05-17T02:56:00,25.211,37.772,7.58,3.22,0.000522739153162572,-0.327418089925132,-0.424406919788835
2009-05-17T03:25:00,25.232,37.787,7.77,3.49,0.000522739153162572,-0.0499111695342322,0.150460677361669
2009-05-17T04:21:00,25.234,37.788,8.78,3.7,0.0016366612111293,0.337130984512612,0.345164691991897
2009-05-17T04:39:00,25.194,37.779,6.77,3.61,0.0016366612111293,0.0855463882338036,0.173777630708955
2009-05-17T04:57:00,25.206,37.784,7.32,3.26,0.000522739153162572,-0.38611683582004,0.0784947240401826
2009-05-17T10:07:00,25.197,37.771,8.09,3.27,0.000522739153162572,0.0274071702031214,-0.105071879033024
2009-05-17T12:27:00,25.225,37.772,10.19,3.53,0.0016366612111293,-0.0738432207617069,-0.14531446824978
2009-05-17T12:57:00,25.209,37.777,9.3,3.1,0.000522739153162572,-0.13822657770958,-0.211754619611285
2009-05-17T13:46:00,25.233,37.774,7.98,3.44,0.000522739153162572,-0.302515526104111,-0.170025520257338
2009-05-17T16:37:00,25.247,37.771,10.18,3.64,0.0016366612111293,0.871301463134232,1.19971075327466
2009-05-17T17:16:00,25.243,37.759,9.51,3.11,0.000522739153162572,0.206261153426962,0.261404649488462
2009-05-17T19:17:00,25.269,37.765,7.76,4.15,0.00373134328358209,0.344938218256119,0.331690785662317
2009-05-17T19:47:00,25.252,37.724,8.02,4.68,0.0123456790123457,0.578136267018317,0.54014259812476
2009-05-17T20:18:00,25.25,37.758,8.13,4.6,0.0123456790123457,-0.132733080451351,-0.36707027056632
2009-05-18T00:30:00,25.253,37.751,7.67,3.58,0.0016366612111293,-0.158123740864889,-0.29913277125774
2009-05-18T00:51:00,25.24,37.731,8.34,3.74,0.0016366612111293,0.107955952837658,-0.0359175669616022
2009-05-18T02:29:00,25.244,37.769,8.59,3.05,0.000522739153162572,0.866188460177188,1.05652964339801
2009-05-18T03:06:00,25.253,37.761,6.7,3.13,0.000522739153162572,0.125311660699706,0.31915674316974
2009-05-18T03:35:00,25.266,37.764,6.29,3.08,0.000522739153162572,0.269524822859803,0.238636672210986
2009-05-18T04:13:00,25.273,37.755,6.39,3.39,0.000522739153162572,0.195879669129249,0.054290420798077
2009-05-18T05:12:00,25.223,37.762,8.56,3.31,0.000522739153162572,0.288191138723546,0.482280903350464
2009-05-18T06:16:00,25.252,37.732,10.1,3.43,0.000522739153162572,0.269792906216952,0.40963672669998
2009-05-18T06:55:00,25.224,37.757,9.3,3.3,0.000522739153162572,0.742830546179389,0.8459377603074
2009-05-18T07:38:00,25.245,37.774,10.62,4.37,0.00373134328358209,0.598615658904925,0.369219699559253
2009-05-18T09:35:00,25.231,37.768,10.53,3.04,0.000522739153162572,0.287479097277356,0.322018992710879
2009-05-18T13:05:00,25.267,37.749,7.71,3.21,0.000522739153162572,0.0948350323644863,0.1974592574972
2009-05-18T15:47:00,25.273,37.76,7.38,3.34,0.000522739153162572,-0.130118928453861,-0.0811070457088808
2009-05-18T18:26:00,25.281,37.761,5.55,3.23,0.000522739153162572,-0.125338705082256,-0.107354408454675
2009-05-18T23:12:00,25.245,37.777,8.52,3,0.000522739153162572,0.296722686638118,0.202044542609717
2009-05-19T01:49:00,25.279,37.792,7.94,3.48,0.000522739153162572,0.99296582018971,1.73685322747719
2009-05-19T02:24:00,25.278,37.782,6.71,3.13,0.000522739153162572,0.722288991127926,1.17366912663066
2009-05-19T05:22:00,25.253,37.773,7.79,3.1,0.000522739153162572,0.258502776395497,0.165738012948926
2009-05-19T06:35:00,25.282,37.748,7.76,4.81,0.0123456790123457,0.162479740800726,0.00483001646907749
2009-05-19T11:24:00,25.249,37.777,8.68,3.02,0.000522739153162572,-0.201547034697348,-0.18636442961841
2009-05-19T14:51:00,25.255,37.768,8.46,3.12,0.000522739153162572,-0.0340379879050394,-0.0488937444845799
2009-05-19T16:36:00,25.269,37.768,7.61,3.45,0.000522739153162572,0.0953511768355459,0.196509372827182
2009-05-19T16:51:00,25.272,37.768,9.88,5.18,0.015625,-0.140450944704815,-0.467117215619748
2009-05-19T17:10:00,25.27,37.772,8.11,4.21,0.00373134328358209,0.158276633118626,0.432825769415906
2009-05-19T17:32:00,25.282,37.76,7.81,5.39,0.015625,0.204201366655933,0.287770782750414
2009-05-19T18:17:00,25.282,37.767,9.62,4.29,0.00373134328358209,0.394430261775133,0.150708355084157
2009-05-19T19:18:00,25.283,37.757,7.2,4.01,0.00373134328358209,-1.30030687094077,-1.48113311468181
2009-05-19T19:54:00,25.298,37.75,8.68,4.79,0.0123456790123457,0.0862029765487585,-0.0464340689233417
2009-05-19T20:32:00,25.309,37.73,9.3,4.25,0.00373134328358209,0.554742300988944,0.706965947507891
2009-05-19T23:16:00,25.258,37.769,8.3,3.18,0.000522739153162572,-1.22196414329681,-1.323142104217
2009-05-20T02:29:00,25.272,37.77,8.21,3.16,0.000522739153162572,0.403588382637975,0.523467340057412
2009-05-20T03:13:00,25.261,37.767,9.17,3.28,0.000522739153162572,0.359940959049964,0.325155033503519
2009-05-20T03:51:00,25.25,37.754,9.94,3.23,0.000522739153162572,0.0418970502239043,-0.0820899228795504
2009-05-20T05:11:00,25.267,37.773,9.04,3.51,0.0016366612111293,0.252359903964618,0.265332718807885
2009-05-20T17:09:00,25.278,37.757,8.66,3.49,0.000522739153162572,-0.900263239378863,-0.785243848101405
2009-05-20T18:23:00,25.308,37.733,7.75,3.11,0.000522739153162572,-0.55487335712307,-0.749868141249494
2009-05-20T23:18:00,25.268,37.779,7.93,3.38,0.000522739153162572,-1.12519958131081,-1.3167332683902
2009-05-21T01:07:00,25.266,37.763,8.74,3.05,0.000522739153162572,0.491609429157048,0.54476735401327
2009-05-21T21:13:00,25.279,37.763,7.27,3.48,0.000522739153162572,-0.171646353681532,-0.314018701961513
2009-05-21T22:01:00,25.262,37.774,6.74,3.62,0.0016366612111293,0.672730923132916,1.06586471025064
2009-05-22T00:08:00,25.287,37.762,6,3.11,0.000522739153162572,0.0993667925983033,0.132587409028769
2009-05-24T00:01:00,25.161,37.789,6.8,3.08,0.000522739153162572,0.126848740382527,0.221235069009456
2009-05-24T15:37:00,25.276,37.766,7.63,3.18,0.000522739153162572,0.054212795801751,-0.0833808201428793
2009-05-24T17:42:00,25.15,38.006,10.84,3.06,0.000522739153162572,-0.359909302586693,-0.200383593537588
2009-05-25T08:53:00,25.233,37.784,8.84,3.04,0.000522739153162572,-1.7322158654445,-1.98114895696385
2009-05-25T18:47:00,25.173,37.79,7.37,3.01,0.000522739153162572,-0.47127240918524,-0.340576361898846
2009-05-26T01:32:00,25.229,37.79,8.22,3.3,0.000522739153162572,0.1543842773051,-0.0267891731815757
2009-05-28T08:46:00,27.81,36.9,7.67,3.68,0.0016366612111293,0.610060396501447,0.786085326339085
2009-05-29T09:54:00,25.311,37.751,7.89,3.09,0.000522739153162572,0.54832409254351,0.62867996132246
2009-06-03T07:16:00,25.294,37.713,10.11,3.01,0.000522739153162572,-0.485235652719847,-0.558491497379835
2009-06-04T00:07:00,25.333,37.663,9.97,3.38,0.000522739153162572,0.249427969592933,0.121142638548621
2009-06-04T01:04:00,25.328,37.676,8.31,3.65,0.0016366612111293,-0.0234180189013818,-0.287732722077592
2009-06-05T04:19:00,25.322,37.687,7.24,3.4,0.000522739153162572,0.290804567251581,0.205354729414396
2009-06-06T03:58:00,25.252,37.781,9.16,3.09,0.000522739153162572,-0.641764894099818,-0.749743945054744
2009-06-10T18:17:00,25.214,37.794,5.56,3.01,0.000522739153162572,-0.212549013115932,-0.230762818651998
2009-06-11T05:29:00,25.229,37.778,11.43,3.47,0.000522739153162572,0.117834790767124,-0.229514641217795
2009-06-12T07:46:00,25.242,37.78,9.63,3,0.000522739153162572,-0.364427489218591,-0.495679926774317
2009-06-13T06:37:00,25.233,37.781,6.67,3.39,0.000522739153162572,-0.338111604053193,-0.48730922884027
2009-06-13T16:38:00,25.252,37.779,10.79,3.11,0.000522739153162572,-0.139523837377008,-0.418716616260739
2009-06-14T03:08:00,25.256,37.79,7.9,3.08,0.000522739153162572,-0.159046105957303,-0.262745997902651
2009-06-14T12:19:00,25.279,37.779,9.26,3.03,0.000522739153162572,-0.559461250871163,-0.453806519137163
2009-06-15T02:32:00,25.27,37.781,6.96,3.27,0.000522739153162572,-0.304726535995366,-0.193967515540289
2009-06-16T10:05:00,25.247,37.804,7.44,3.03,0.000522739153162572,-0.362204695688626,-0.493966000119262
2009-06-20T11:16:00,25.275,37.77,8.9,3.65,0.0016366612111293,-0.314827946275446,-0.43419152229834
2009-06-20T12:57:00,25.272,37.771,6.07,3.54,0.0016366612111293,-0.353098052008465,-0.285323976921673
2009-06-20T20:51:00,25.305,37.778,8.72,3.02,0.000522739153162572,-0.805145708555375,-0.613348714812505
2009-06-21T04:12:00,25.215,37.788,5.07,3.21,0.000522739153162572,0.317469188644908,0.472824832206047
2009-06-22T10:59:00,25.243,37.791,9.87,4.47,0.00373134328358209,0.0610653945799175,-0.307113090459921
2009-06-23T06:27:00,25.23,37.782,10.8,3.23,0.000522739153162572,-0.214233962115029,-0.107435128683697
2009-06-23T10:45:00,25.218,37.798,6.06,3.06,0.000522739153162572,-0.711186596115911,-0.518335097822853
2009-06-23T17:35:00,25.306,37.775,7.83,3.56,0.0016366612111293,-0.456994974398361,-0.16037919846106
2009-06-24T16:42:00,25.218,37.79,7.83,3.23,0.000522739153162572,-0.150538992603777,-0.33807307687319
2009-06-25T10:38:00,25.253,37.79,9.62,3.38,0.000522739153162572,-0.992365570069237,-1.18004183767278
2009-06-26T06:56:00,25.185,37.791,5.66,3.05,0.000522739153162572,-0.972150083156825,-1.01077100466836
2009-06-27T00:02:00,25.225,37.777,6.75,3.52,0.0016366612111293,0.150320964313622,0.160900789666343
2009-06-27T09:23:00,25.192,37.79,18.7,3.01,0.000522739153162572,-1.00332450175624,-1.11313536203508
2009-06-30T06:19:00,25.233,37.788,6.56,3.32,0.000522739153162572,-0.25653220260218,-0.107168722206509
2009-07-01T19:15:00,25.232,37.78,6.99,3.77,0.0016366612111293,-0.0342991506608772,-0.0871319452193312
2009-07-02T01:13:00,25.246,37.791,8.57,3.17,0.000522739153162572,-0.427407284977263,-0.512210839528484
2009-07-02T01:32:00,25.249,37.788,8.41,3.12,0.000522739153162572,-0.208581279059175,-0.18076653469602
2009-07-02T05:45:00,25.253,37.779,9.16,3.32,0.000522739153162572,-0.750901781439027,-0.911499575358921
2009-07-02T07:07:00,25.255,37.791,8.45,3.11,0.000522739153162572,-0.436900646847961,-0.467689465700489
2009-07-02T08:20:00,25.238,37.782,9.4,3.11,0.000522739153162572,0.258049176746562,0.177343262176282
2009-07-02T11:11:00,25.25,37.784,11.52,3.37,0.000522739153162572,-0.0732932176785683,-0.219047068539611
2009-07-02T15:08:00,25.245,37.789,8.28,3.57,0.0016366612111293,-0.489503713681958,-0.693271267314678
2009-07-02T16:08:00,25.243,37.787,8.98,3.13,0.000522739153162572,0.271549264993401,0.235033520878373
2009-07-03T00:32:00,25.245,37.791,8.73,4.23,0.00373134328358209,-0.0929883248228885,-0.292706361841069
2009-07-03T06:01:00,25.238,37.789,9.89,3.53,0.0016366612111293,0.522860651203793,0.508070461694861
2009-07-04T00:04:00,25.249,37.786,8.6,3.19,0.000522739153162572,-0.605331142394312,-0.575259352369389
2009-07-04T00:18:00,25.358,37.644,10.05,3.2,0.000522739153162572,-0.259586142843928,-0.207980689012103
2009-07-04T00:33:00,25.346,37.659,8.72,3.01,0.000522739153162572,-0.479405835207693,-0.463192399288418
2009-07-04T01:03:00,25.248,37.789,8.96,3.2,0.000522739153162572,-0.284310336178456,-0.387864764948915
2009-07-04T02:11:00,25.249,37.785,8.88,3.23,0.000522739153162572,-0.551296843329146,-0.71666680406879
2009-07-04T03:54:00,25.243,37.775,9.03,3.79,0.0016366612111293,-0.644598603937332,-0.851807971369502
2009-07-04T06:29:00,25.254,37.783,8.14,4.19,0.00373134328358209,-0.163451089500881,-0.339289040275881
2009-07-04T07:19:00,25.256,37.783,8.83,3.09,0.000522739153162572,-0.484699860020887,-0.606570290642556
2009-07-04T18:15:00,25.238,37.776,10.59,4.23,0.00373134328358209,-0.467808187377411,-0.839378102959005
2009-07-07T22:06:00,25.305,37.74,9.01,3.32,0.000522739153162572,-0.453317198937805,-0.634811723109316
2009-07-09T19:34:00,25.217,37.79,9.96,3.4,0.000522739153162572,-0.653550161302099,-0.913910425644154
2009-07-16T03:18:00,25.246,37.786,10.42,3.13,0.000522739153162572,-0.605698326798856,-0.634677579683797
2009-08-02T10:16:00,25.18,37.803,17.6,3.56,0.0016366612111293,-0.408938363933684,-0.764020569172707
2009-08-20T23:10:00,25.295,37.778,7.53,3.21,0.000522739153162572,-0.505559335141689,-0.454624532755115
2009-08-27T20:19:00,24.168,38.715,1.77,5.12,0.015625,0.114075247471404,-0.441167585285585
2009-10-14T02:55:00,25.29,37.727,8.97,3.35,0.000522739153162572,-0.225584962043608,-0.392880938492284
2009-12-18T13:41:00,25.163,37.809,18.41,3.71,0.0016366612111293,0.316475946776426,0.0104421397712436
2009-12-20T12:49:00,25.288,37.717,8.62,3.57,0.0016366612111293,-0.455682584178657,-0.547983432434699
2009-12-21T22:37:00,17.019,43.449,10.76,3.62,0.0016366612111293,-0.475043091010289,-0.49402447237407
2010-01-28T09:01:00,17.084,43.398,10.47,3.28,0.000522739153162572,-0.887488163938176,-1.11776456335798
2010-02-02T01:51:00,16.76,43.933,11.54,3.21,0.000522739153162572,0.0595976715528568,-0.098217012198794
2010-05-27T11:48:00,28.287,36.556,9.08,3.16,0.000522739153162572,-0.339765372283866,-0.0146264714304905
2010-07-15T11:23:00,28.976,34.76,17.9,4.32,0.00373134328358209,-0.0346629696212329,0.176426217135448
2011-02-20T01:24:00,27.831,34.137,10.04,4.22,0.00373134328358209,-0.848083652733769,-0.460690275943603
2011-03-09T10:02:00,28.29,36.633,4.11,3.43,0.000522739153162572,0.884912404757996,0.945151219769941
2011-08-29T03:48:00,19.395,41.256,0.11,4.28,0.00373134328358209,0.776122887306198,0.374069851907617
2011-10-21T16:33:00,28.539,34.705,10.27,4.14,0.00373134328358209,-0.61625602624417,-0.497022379925192
2011-11-19T07:09:00,27.737,33.952,16.8,4.28,0.00373134328358209,-1.17402618947145,-0.855727946466082
2012-01-30T17:01:00,27.663,34.007,12.18,4.47,0.00373134328358209,-0.851849712635635,-0.36923708945548
2012-10-08T19:11:00,29.24,34.903,18.11,3.99,0.0016366612111293,0.750225030054425,0.952696783646497
2012-11-07T08:30:00,25.276,37.768,6.03,3.68,0.0016366612111293,0.345918786991013,0.365076028027668
2012-12-23T16:16:00,27.374,41.894,10.9,3.16,0.000522739153162572,0.987546809656881,0.704963960360649
2012-12-24T14:41:00,29.903,34.915,12.64,4.11,0.00373134328358209,0.16226070983211,0.580880127427015
2013-02-07T05:36:00,25.275,37.768,3.83,3.14,0.000522739153162572,-0.197259486622456,0.223695258486698
2013-05-11T01:12:00,25.501,37.375,10.6,3.56,0.0016366612111293,0.566365522955184,0.592944578270703
2013-06-01T11:46:00,28.341,33.214,30.01,5.08,0.015625,-0.609795954686978,-0.321068898071655
2013-07-08T15:27:00,16.531,40.652,7.85,4.75,0.0123456790123457,-0.88078882028601,0.69242364131667
2013-07-21T02:33:00,15.085,43.325,12.51,3.7,0.0016366612111293,0.349734302461052,0.190690984413723
2014-01-16T13:02:11,23.744,36.771,20.95,3.14,0.000522739153162572,0.564738649724541,0.815330334275603
2014-01-23T15:00:07,17.361,42.698,12,5.1,0.015625,0.331566916254934,0.0683482730770949
2014-01-25T00:27:43,17.343,42.702,14.58,3.7,0.0016366612111293,0.284790671262366,0.226364215362413
2014-01-26T12:25:56,17.22,42.587,8.18,3.47,0.000522739153162572,0.122271687843188,0.180722527818231
2014-02-04T10:42:50,15.332,43.157,7,3.46,0.000522739153162572,0.0480138349368929,0.55523426392459
2014-03-07T19:36:34,28.307,34.624,13.11,3.95,0.0016366612111293,-0.834694916815315,-0.562575811062284
2014-04-24T14:31:53,27.804,34.72,15.7,3.14,0.000522739153162572,0.310607460101472,0.754748412037313
2014-05-24T07:27:00,30.518,35.22,18.15,4.1,0.00373134328358209,1.26442555677393,1.59021451491277
2014-07-16T13:04:14,25.26,36.516,9.64,3.43,0.000522739153162572,0.161868367002531,0.76372949648583
2014-07-17T15:04:16,25.154,36.431,25.6,3.26,0.000522739153162572,0.758826474531634,1.14160675647856
2014-07-20T00:45:42,24.198,36.814,17.11,3.14,0.000522739153162572,0.554217978970273,0.748984650788569
2014-08-03T20:20:41,17.345,42.716,3.91,3.84,0.0016366612111293,0.426480720655111,0.466227799389764
2014-10-23T20:56:45,19.961,38.751,36.34,3.02,0.000522739153162572,0.209994072358736,0.701912191985847
2014-10-26T16:22:21,20.09,38.615,32,3.1,0.000522739153162572,1.32948271087047,1.60677147125423
2016-05-16T01:43:00,28.522,34.674,12.55,4.79,0.0123456790123457,0.681376588064225,0.874799992794108
